#gene_id	length
XLOC_010529	391
XLOC_010530	353
XLOC_010531	264
XLOC_010532	541
XLOC_010533	3252
XLOC_010534	266
XLOC_010535	52
XLOC_010536	89
XLOC_010537	285
XLOC_010538	595
XLOC_010539	403
XLOC_010540	494
XLOC_010541	762
XLOC_010542	235
XLOC_010543	267
XLOC_010544	1188
XLOC_010545	318
XLOC_010546	408
XLOC_010547	979
XLOC_010548	827
XLOC_010549	82
XLOC_010550	442
XLOC_010551	192
XLOC_010552	260
XLOC_010553	160
XLOC_010554	661
XLOC_010555	545
XLOC_010556	1841
XLOC_010557	194
XLOC_010558	136
XLOC_010559	200
XLOC_010560	901
XLOC_010561	1381
XLOC_010562	328
XLOC_010563	344
XLOC_010564	936
XLOC_010565	512
XLOC_010566	230
XLOC_010567	1579
XLOC_010568	174
XLOC_010569	57
XLOC_010570	273
XLOC_010571	145
XLOC_010572	198
XLOC_010573	50
XLOC_010574	51
XLOC_010575	237
XLOC_010576	1082
XLOC_010577	52
XLOC_010578	885
XLOC_010579	387
XLOC_010580	417
XLOC_010581	920
XLOC_010582	198
XLOC_010583	480
XLOC_010584	234
XLOC_010585	110
XLOC_010586	4113
XLOC_010587	1795
XLOC_010588	183
XLOC_010589	88
XLOC_010590	169
XLOC_010591	1749
XLOC_010592	678
XLOC_010593	1779
XLOC_010594	50
XLOC_010595	990
XLOC_010596	1964
XLOC_010597	330
XLOC_010598	955
XLOC_010599	159
XLOC_010600	111
XLOC_010601	118
XLOC_010602	89
XLOC_010603	614
XLOC_010604	242
XLOC_010605	50
XLOC_010606	3182
XLOC_010607	111
XLOC_010608	513
XLOC_010609	1216
XLOC_010610	212
XLOC_010611	1985
XLOC_010612	2547
XLOC_010613	1395
XLOC_010614	271
XLOC_010615	2203
XLOC_010616	2713
XLOC_010617	819
XLOC_010618	368
XLOC_010619	374
XLOC_010620	483
XLOC_010621	5370
XLOC_010622	517
XLOC_010623	702
XLOC_010624	306
XLOC_010625	222
XLOC_010626	125
XLOC_010627	414
XLOC_010628	410
XLOC_010629	1009
XLOC_010630	5560
XLOC_010631	306
XLOC_010632	720
XLOC_010633	2654
XLOC_010634	411
XLOC_010635	4999
XLOC_010636	182
XLOC_010637	566
XLOC_010638	3119
XLOC_010639	238
XLOC_010640	738
XLOC_010641	581
XLOC_010642	445
XLOC_010643	837
XLOC_010644	275
XLOC_010645	616
XLOC_010646	263
XLOC_010647	1299
XLOC_010648	449
XLOC_010649	126
XLOC_010650	50
XLOC_010651	228
XLOC_010652	348
XLOC_010653	330
XLOC_010654	1023
XLOC_010655	425
XLOC_010656	294
XLOC_010657	561
XLOC_010658	1422
XLOC_010659	285
XLOC_010660	2389
XLOC_010661	1707
XLOC_010662	3010
XLOC_010663	1973
XLOC_010664	2000
XLOC_010665	1258
XLOC_010666	749
XLOC_010667	526
XLOC_010668	392
XLOC_010669	336
XLOC_010670	70
XLOC_010671	2372
XLOC_010672	1716
XLOC_010673	447
XLOC_010674	366
XLOC_010675	557
XLOC_010676	1847
XLOC_010677	1080
XLOC_010678	9312
XLOC_010679	1736
XLOC_010680	1359
XLOC_010681	314
XLOC_010682	1105
XLOC_010683	1138
XLOC_010684	693
XLOC_010685	164
XLOC_010686	705
XLOC_010687	413
XLOC_010688	311
XLOC_010689	148
XLOC_010690	50
XLOC_010691	1332
XLOC_010692	345
XLOC_010693	516
XLOC_010694	504
XLOC_010695	723
XLOC_010696	2425
XLOC_010697	633
XLOC_010698	361
XLOC_010699	156
XLOC_010700	657
XLOC_010701	3058
XLOC_010702	4141
XLOC_010703	622
XLOC_010704	3611
XLOC_010705	1420
XLOC_010706	1455
XLOC_010707	1388
XLOC_010708	112
XLOC_010709	1130
XLOC_010710	176
XLOC_010711	789
XLOC_010712	832
XLOC_010713	134
XLOC_010714	668
XLOC_010715	390
XLOC_010716	2046
XLOC_010717	642
XLOC_010718	3138
XLOC_010719	221
XLOC_010720	2100
XLOC_010721	3569
XLOC_010722	345
XLOC_010723	115
XLOC_010724	2940
XLOC_010725	1113
XLOC_010726	2054
XLOC_010727	154
XLOC_010728	598
XLOC_010729	454
XLOC_010730	717
XLOC_010731	50
XLOC_010732	161
XLOC_010733	182
XLOC_010734	307
XLOC_010735	524
XLOC_010736	261
XLOC_010737	516
XLOC_010738	689
XLOC_010739	224
XLOC_010740	473
XLOC_010741	312
XLOC_010742	1053
XLOC_010743	197
XLOC_010744	2592
XLOC_010745	390
XLOC_010746	235
XLOC_010747	118
XLOC_010748	131
XLOC_010749	354
XLOC_010750	280
XLOC_010751	299
XLOC_010752	401
XLOC_010753	736
XLOC_010754	350
XLOC_010755	1122
XLOC_010756	167
XLOC_010757	255
XLOC_010758	903
XLOC_010759	682
XLOC_010760	567
XLOC_010761	961
XLOC_010762	521
XLOC_010763	141
XLOC_010764	312
XLOC_010765	410
XLOC_010766	663
XLOC_010767	383
XLOC_010768	1053
XLOC_010769	1230
XLOC_010770	120
XLOC_010771	50
XLOC_010772	124
XLOC_010773	462
XLOC_010774	303
XLOC_010775	213
XLOC_010776	2844
XLOC_010777	5497
XLOC_010778	4882
XLOC_010779	380
XLOC_010780	1627
XLOC_010781	309
XLOC_010782	3348
XLOC_010783	4833
XLOC_010784	150
XLOC_010785	345
XLOC_010786	291
XLOC_010787	5934
XLOC_010788	255
XLOC_010789	50
XLOC_010790	933
XLOC_010791	1448
XLOC_010792	1555
XLOC_010793	5938
XLOC_010794	1655
XLOC_010795	2923
XLOC_010796	1032
XLOC_010797	2502
XLOC_010798	1520
XLOC_010799	1005
XLOC_010800	2389
XLOC_010801	1954
XLOC_010802	5725
XLOC_010803	2615
XLOC_010804	2356
XLOC_010805	3271
XLOC_010806	1531
XLOC_010807	252
XLOC_010808	444
XLOC_010809	1618
XLOC_010810	735
XLOC_010811	115
XLOC_010812	178
XLOC_010813	759
XLOC_010814	3641
XLOC_010815	628
XLOC_010816	2271
XLOC_010817	3079
XLOC_010818	5126
XLOC_010819	6093
XLOC_010820	723
XLOC_010821	922
XLOC_010822	1091
XLOC_010823	1381
XLOC_010824	3705
XLOC_010825	2219
XLOC_010826	5003
XLOC_010827	93
XLOC_010828	3444
XLOC_010829	2320
XLOC_010830	169
XLOC_010831	175
XLOC_010832	142
XLOC_010833	292
XLOC_010834	2031
XLOC_010835	110
XLOC_010836	619
XLOC_010837	395
XLOC_010838	488
XLOC_010839	170
XLOC_010840	142
XLOC_010841	254
XLOC_010842	385
XLOC_010843	465
XLOC_010844	1034
XLOC_010845	291
XLOC_010846	539
XLOC_010847	872
XLOC_010848	2922
XLOC_010849	137
XLOC_010850	294
XLOC_010851	3392
XLOC_010852	171
XLOC_010853	1245
XLOC_010854	50
XLOC_010855	1111
XLOC_010856	272
XLOC_010857	1775
XLOC_010858	380
XLOC_010859	549
XLOC_010860	2113
XLOC_010861	2612
XLOC_010862	3208
XLOC_010863	404
XLOC_010864	1114
XLOC_010865	526
XLOC_010866	487
XLOC_010867	255
XLOC_010868	265
XLOC_010869	248
XLOC_010870	134
XLOC_010871	199
XLOC_010872	497
XLOC_010873	1223
XLOC_010874	84
XLOC_010875	524
XLOC_010876	563
XLOC_010877	50
XLOC_010878	621
XLOC_010879	248
XLOC_010880	681
XLOC_010881	1747
XLOC_010882	129
XLOC_010883	287
XLOC_010884	265
XLOC_010885	538
XLOC_010886	500
XLOC_010887	260
XLOC_010888	109
XLOC_010889	589
XLOC_010890	648
XLOC_010891	801
XLOC_010892	167
XLOC_010893	3070
XLOC_010894	3095
XLOC_010895	1740
XLOC_010896	1089
XLOC_010897	566
XLOC_010898	774
XLOC_010899	1781
XLOC_010900	5743
XLOC_010901	2629
XLOC_010902	186
XLOC_010903	212
XLOC_010904	701
XLOC_010905	532
XLOC_010906	370
XLOC_010907	105
XLOC_010908	61
XLOC_010909	455
XLOC_010910	677
XLOC_010911	477
XLOC_010912	5004
XLOC_010913	2999
XLOC_010914	1052
XLOC_010915	413
XLOC_010916	1234
XLOC_010917	1507
XLOC_010918	248
XLOC_010919	185
XLOC_010920	195
XLOC_010921	1332
XLOC_010922	4581
XLOC_010923	2100
XLOC_010924	3174
XLOC_010925	552
XLOC_010926	420
XLOC_010927	391
XLOC_010928	513
XLOC_010929	122
XLOC_010930	1469
XLOC_010931	891
XLOC_010932	466
XLOC_010933	987
XLOC_010934	418
XLOC_010935	461
XLOC_010936	190
XLOC_010937	434
XLOC_010938	789
XLOC_010939	1001
XLOC_010940	894
XLOC_010941	176
XLOC_010942	1599
XLOC_010943	3192
XLOC_010944	2469
XLOC_010945	1539
XLOC_010946	272
XLOC_010947	1639
XLOC_010948	203
XLOC_010949	315
XLOC_010950	209
XLOC_010951	165
XLOC_010952	139
XLOC_010953	526
XLOC_010954	182
XLOC_010955	778
XLOC_010956	231
XLOC_010957	349
XLOC_010958	203
XLOC_010959	600
XLOC_010960	1777
XLOC_010961	578
XLOC_010962	53
XLOC_010963	764
XLOC_010964	479
XLOC_010965	1383
XLOC_010966	471
XLOC_010967	645
XLOC_010968	931
XLOC_010969	4213
XLOC_010970	2294
XLOC_010971	3144
XLOC_010972	354
XLOC_010973	396
XLOC_010974	2372
XLOC_010975	4437
XLOC_010976	2728
XLOC_010977	229
XLOC_010978	1117
XLOC_010979	249
XLOC_010980	50
XLOC_010981	50
XLOC_010982	3213
XLOC_010983	1934
XLOC_010984	1845
XLOC_010985	351
XLOC_010986	222
XLOC_010987	1083
XLOC_010988	3463
XLOC_010989	4497
XLOC_010990	2214
XLOC_010991	481
XLOC_010992	50
XLOC_010993	388
XLOC_010994	175
XLOC_010995	522
XLOC_010996	1131
XLOC_010997	50
XLOC_010998	135
XLOC_010999	1394
XLOC_011000	1081
XLOC_011001	208
XLOC_011002	551
XLOC_011003	272
XLOC_011004	3135
XLOC_011005	1151
XLOC_011006	1201
XLOC_011007	2722
XLOC_011008	616
XLOC_011009	3559
XLOC_011010	3131
XLOC_011011	59
XLOC_011012	425
XLOC_011013	143
XLOC_011014	208
XLOC_011015	2008
XLOC_011016	318
XLOC_011017	297
XLOC_011018	287
XLOC_011019	161
XLOC_011020	98
XLOC_011021	4166
XLOC_011022	1489
XLOC_011023	622
XLOC_011024	1083
XLOC_011025	506
XLOC_011026	171
XLOC_011027	410
XLOC_011028	512
XLOC_011029	1758
XLOC_011030	1315
XLOC_011031	2506
XLOC_011032	2668
XLOC_011033	854
XLOC_011034	1957
XLOC_011035	290
XLOC_011036	166
XLOC_011037	1104
XLOC_011038	814
XLOC_011039	50
XLOC_011040	393
XLOC_011041	542
XLOC_011042	303
XLOC_011043	740
XLOC_011044	1321
XLOC_011045	1078
XLOC_011046	255
XLOC_011047	631
XLOC_011048	1654
XLOC_011049	612
XLOC_011050	135
XLOC_011051	219
XLOC_011052	726
XLOC_011053	359
XLOC_011054	1134
XLOC_011055	1249
XLOC_011056	356
XLOC_011057	562
XLOC_011058	528
XLOC_011059	1135
XLOC_011060	2142
XLOC_011061	209
XLOC_011062	1188
XLOC_011063	101
XLOC_011064	63
XLOC_011065	72
XLOC_011066	542
XLOC_011067	111
XLOC_011068	453
XLOC_011069	159
XLOC_011070	3826
XLOC_011071	3961
XLOC_011072	303
XLOC_011073	828
XLOC_011074	496
XLOC_011075	216
XLOC_011076	1425
XLOC_011077	87
XLOC_011078	189
XLOC_011079	693
XLOC_011080	1401
XLOC_011081	1230
XLOC_011082	1520
XLOC_011083	2664
XLOC_011084	216
XLOC_011085	345
XLOC_011086	1860
XLOC_011087	747
XLOC_011088	262
XLOC_011089	3764
XLOC_011090	1128
XLOC_011091	1982
XLOC_011092	186
XLOC_011093	381
XLOC_011094	288
XLOC_011095	524
XLOC_011096	377
XLOC_011097	259
XLOC_011098	335
XLOC_011099	276
XLOC_011100	255
XLOC_011101	240
XLOC_011102	319
XLOC_011103	379
XLOC_011104	199
XLOC_011105	328
XLOC_011106	487
XLOC_011107	490
XLOC_011108	535
XLOC_011109	232
XLOC_011110	650
XLOC_011111	400
XLOC_011112	881
XLOC_011113	824
XLOC_011114	244
XLOC_011115	146
XLOC_011116	448
XLOC_011117	467
XLOC_011118	1914
XLOC_011119	540
XLOC_011120	2822
XLOC_011121	3207
XLOC_011122	561
XLOC_011123	211
XLOC_011124	2439
XLOC_011125	3126
XLOC_011126	607
XLOC_011127	215
XLOC_011128	3040
XLOC_011129	484
XLOC_011130	2156
XLOC_011131	2651
XLOC_011132	448
XLOC_011133	413
XLOC_011134	2614
XLOC_011135	1129
XLOC_011136	204
XLOC_011137	511
XLOC_011138	847
XLOC_011139	205
XLOC_011140	369
XLOC_011141	1667
XLOC_011142	547
XLOC_011143	446
XLOC_011144	512
XLOC_011145	538
XLOC_011146	50
XLOC_011147	182
XLOC_011148	430
XLOC_011149	50
XLOC_011150	275
XLOC_011151	416
XLOC_011152	843
XLOC_011153	357
XLOC_011154	1071
XLOC_011155	285
XLOC_011156	260
XLOC_011157	138
XLOC_011158	319
XLOC_011159	189
XLOC_011160	678
XLOC_011161	1221
XLOC_011162	3023
XLOC_011163	1774
XLOC_011164	3664
XLOC_011165	2942
XLOC_011166	3956
XLOC_011167	265
XLOC_011168	2283
XLOC_011169	1213
XLOC_011170	340
XLOC_011171	2291
XLOC_011172	8188
XLOC_011173	221
XLOC_011174	359
XLOC_011175	1133
XLOC_011176	434
XLOC_011177	715
XLOC_011178	233
XLOC_011179	902
XLOC_011180	70
XLOC_011181	552
XLOC_011182	407
XLOC_011183	244
XLOC_011184	825
XLOC_011185	144
XLOC_011186	331
XLOC_011187	487
XLOC_011188	500
XLOC_011189	209
XLOC_011190	307
XLOC_011191	423
XLOC_011192	1976
XLOC_011193	1234
XLOC_011194	198
XLOC_011195	2433
XLOC_011196	956
XLOC_011197	1809
XLOC_011198	1572
XLOC_011199	622
XLOC_011200	3263
XLOC_011201	3748
XLOC_011202	590
XLOC_011203	903
XLOC_011204	1328
XLOC_011205	1020
XLOC_011206	195
XLOC_011207	870
XLOC_011208	357
XLOC_011209	2651
XLOC_011210	343
XLOC_011211	831
XLOC_011212	925
XLOC_011213	393
XLOC_011214	1030
XLOC_011215	336
XLOC_011216	3460
XLOC_011217	1839
XLOC_011218	3276
XLOC_011219	397
XLOC_011220	1814
XLOC_011221	2166
XLOC_011222	324
XLOC_011223	50
XLOC_011224	1687
XLOC_011225	141
XLOC_011226	233
XLOC_011227	687
XLOC_011228	480
XLOC_011229	51
XLOC_011230	261
XLOC_011231	123
XLOC_011232	347
XLOC_011233	370
XLOC_011234	1356
XLOC_011235	761
XLOC_011236	1192
XLOC_011237	1715
XLOC_011238	697
XLOC_011239	362
XLOC_011240	120
XLOC_011241	363
XLOC_011242	310
XLOC_011243	50
XLOC_011244	165
XLOC_011245	783
XLOC_011246	912
XLOC_011247	784
XLOC_011248	693
XLOC_011249	603
XLOC_011250	447
XLOC_011251	1795
XLOC_011252	1930
XLOC_011253	1213
XLOC_011254	50
XLOC_011255	272
XLOC_011256	394
XLOC_011257	123
XLOC_011258	359
XLOC_011259	809
XLOC_011260	372
XLOC_011261	1724
XLOC_011262	1721
XLOC_011263	1574
XLOC_011264	609
XLOC_011265	318
XLOC_011266	466
XLOC_011267	294
XLOC_011268	1909
XLOC_011269	234
XLOC_011270	257
XLOC_011271	488
XLOC_011272	680
XLOC_011273	474
XLOC_011274	1979
XLOC_011275	50
XLOC_011276	3943
XLOC_011277	1021
XLOC_011278	727
XLOC_011279	551
XLOC_011280	660
XLOC_011281	148
XLOC_011282	180
XLOC_011283	1245
XLOC_011284	87
XLOC_011285	116
XLOC_011286	180
XLOC_011287	198
XLOC_011288	130
XLOC_011289	120
XLOC_011290	114
XLOC_011291	1316
XLOC_011292	145
XLOC_011293	667
XLOC_011294	140
XLOC_011295	337
XLOC_011296	233
XLOC_011297	50
XLOC_011298	50
XLOC_011299	231
XLOC_011300	324
XLOC_011301	97
XLOC_011302	201
XLOC_011303	803
XLOC_011304	1625
XLOC_011305	2480
XLOC_011306	503
XLOC_011307	163
XLOC_011308	3657
XLOC_011309	2538
XLOC_011310	877
XLOC_011311	386
XLOC_011312	1020
XLOC_011313	435
XLOC_011314	283
XLOC_011315	2320
XLOC_011316	4345
XLOC_011317	1553
XLOC_011318	667
XLOC_011319	169
XLOC_011320	129
XLOC_011321	224
XLOC_011322	145
XLOC_011323	311
XLOC_011324	221
XLOC_011325	225
XLOC_011326	1074
XLOC_011327	253
XLOC_011328	1610
XLOC_011329	393
XLOC_011330	266
XLOC_011331	215
XLOC_011332	1452
XLOC_011333	909
XLOC_011334	3322
XLOC_011335	544
XLOC_011336	630
XLOC_011337	2420
XLOC_011338	11024
XLOC_011339	517
XLOC_011340	991
XLOC_011341	249
XLOC_011342	662
XLOC_011343	122
XLOC_011344	583
XLOC_011345	724
XLOC_011346	212
XLOC_011347	1491
XLOC_011348	202
XLOC_011349	817
XLOC_011351	6719
XLOC_011352	765
XLOC_011353	312
XLOC_011354	1122
XLOC_011355	2132
XLOC_011356	196
XLOC_011357	775
XLOC_011358	414
XLOC_011359	666
XLOC_011360	248
XLOC_011361	50
XLOC_011362	358
XLOC_011363	127
XLOC_011364	2034
XLOC_011365	366
XLOC_011366	945
XLOC_011367	4168
XLOC_011368	294
XLOC_011369	949
XLOC_011370	393
XLOC_011371	294
XLOC_011372	293
XLOC_011373	212
XLOC_011374	448
XLOC_011375	1120
XLOC_011376	956
XLOC_011377	527
XLOC_011378	1362
XLOC_011379	308
XLOC_011380	972
XLOC_011381	356
XLOC_011382	96
XLOC_011383	2155
XLOC_011384	157
XLOC_011385	480
XLOC_011386	268
XLOC_011387	186
XLOC_011388	386
XLOC_011389	7995
XLOC_011390	306
XLOC_011391	2630
XLOC_011392	2252
XLOC_011393	3837
XLOC_011394	3883
XLOC_011395	1012
XLOC_011396	5026
XLOC_011397	1803
XLOC_011398	1020
XLOC_011399	278
XLOC_011400	239
XLOC_011401	3470
XLOC_011402	4681
XLOC_011403	3924
XLOC_011404	1934
XLOC_011405	1912
XLOC_011406	3890
XLOC_011407	286
XLOC_011408	301
XLOC_011409	1451
XLOC_011410	759
XLOC_011411	1831
XLOC_011412	2977
XLOC_011413	3580
XLOC_011414	2520
XLOC_011415	868
XLOC_011416	1390
XLOC_011417	644
XLOC_011418	467
XLOC_011419	211
XLOC_011420	1141
XLOC_011421	1229
XLOC_011422	4498
XLOC_011423	1361
XLOC_011424	3032
XLOC_011425	3147
XLOC_011426	1242
XLOC_011427	4805
XLOC_011428	2162
XLOC_011429	3477
XLOC_011430	3610
XLOC_011431	5338
XLOC_011432	3061
XLOC_011433	433
XLOC_011434	2931
XLOC_011435	970
XLOC_011436	735
XLOC_011437	1177
XLOC_011438	2400
XLOC_011439	156
XLOC_011440	776
XLOC_011441	728
XLOC_011442	444
XLOC_011443	1828
XLOC_011444	1683
XLOC_011445	2351
XLOC_011446	2265
XLOC_011447	65
XLOC_011448	324
XLOC_011449	158
XLOC_011450	236
XLOC_011451	281
XLOC_011452	655
XLOC_011453	143
XLOC_011454	284
XLOC_011455	346
XLOC_011456	189
XLOC_011457	659
XLOC_011458	115
XLOC_011459	133
XLOC_011460	296
XLOC_011461	171
XLOC_011462	1111
XLOC_011463	102
XLOC_011464	146
XLOC_011465	399
XLOC_011466	564
XLOC_011467	226
XLOC_011468	846
XLOC_011469	635
XLOC_011470	988
XLOC_011471	745
XLOC_011472	855
XLOC_011473	339
XLOC_011474	142
XLOC_011475	265
XLOC_011476	231
XLOC_011477	349
XLOC_011478	797
XLOC_011479	2462
XLOC_011480	951
XLOC_011481	399
XLOC_011482	309
XLOC_011483	263
XLOC_011484	773
XLOC_011485	3849
XLOC_011486	4046
XLOC_011487	639
XLOC_011488	125
XLOC_011489	117
XLOC_011490	224
XLOC_011491	136
XLOC_011492	340
XLOC_011493	909
XLOC_011494	442
XLOC_011495	716
XLOC_011496	416
XLOC_011497	449
XLOC_011498	410
XLOC_011499	1024
XLOC_011500	417
XLOC_011501	1038
XLOC_011502	528
XLOC_011503	308
XLOC_011504	50
XLOC_011505	233
XLOC_011506	924
XLOC_011507	392
XLOC_011508	1216
XLOC_011509	2416
XLOC_011510	1716
XLOC_011511	2443
XLOC_011512	3425
XLOC_011513	405
XLOC_011514	747
XLOC_011515	1086
XLOC_011516	968
XLOC_011517	176
XLOC_011518	708
XLOC_011519	606
XLOC_011520	799
XLOC_011521	4478
XLOC_011522	1822
XLOC_011523	1494
XLOC_011524	396
XLOC_011525	5041
XLOC_011526	183
XLOC_011527	454
XLOC_011528	216
XLOC_011529	389
XLOC_011530	884
XLOC_011531	50
XLOC_011532	223
XLOC_011533	242
XLOC_011534	502
XLOC_011535	50
XLOC_011536	1309
XLOC_011537	154
XLOC_011538	276
XLOC_011539	188
XLOC_011540	211
XLOC_011541	298
XLOC_011542	132
XLOC_011543	50
XLOC_011544	216
XLOC_011545	399
XLOC_011546	327
XLOC_011547	447
XLOC_011548	1251
XLOC_011549	789
XLOC_011550	138
XLOC_011551	310
XLOC_011552	58
XLOC_011553	516
XLOC_011554	1582
XLOC_011555	441
XLOC_011556	142
XLOC_011557	321
XLOC_011558	812
XLOC_011559	1311
XLOC_011560	193
XLOC_011561	192
XLOC_011562	538
XLOC_011563	169
XLOC_011564	469
XLOC_011565	145
XLOC_011566	364
XLOC_011567	678
XLOC_011568	204
XLOC_011569	335
XLOC_011570	265
XLOC_011571	227
XLOC_011572	1373
XLOC_011573	403
XLOC_011574	1044
XLOC_011575	379
XLOC_011576	505
XLOC_011577	386
XLOC_011578	196
XLOC_011579	201
XLOC_011580	151
XLOC_011581	2440
XLOC_011582	376
XLOC_011583	4658
XLOC_011584	2061
XLOC_011585	214
XLOC_011586	470
XLOC_011587	1744
XLOC_011588	1044
XLOC_011589	273
XLOC_011590	605
XLOC_011591	943
XLOC_011592	276
XLOC_011593	483
XLOC_011594	630
XLOC_011595	389
XLOC_011596	346
XLOC_011597	356
XLOC_011598	566
XLOC_011599	934
XLOC_011600	152
XLOC_011601	658
XLOC_011602	203
XLOC_011603	145
XLOC_011604	172
XLOC_011605	168
XLOC_011606	279
XLOC_011607	153
XLOC_011608	1901
XLOC_011609	162
XLOC_011610	50
XLOC_011611	50
XLOC_011612	2075
XLOC_011613	371
XLOC_011614	154
XLOC_011615	2926
XLOC_011616	6676
XLOC_011617	2429
XLOC_011618	675
XLOC_011619	392
XLOC_011620	3036
XLOC_011621	1554
XLOC_011622	172
XLOC_011623	141
XLOC_011624	169
XLOC_011625	762
XLOC_011626	521
XLOC_011627	281
XLOC_011628	536
XLOC_011629	655
XLOC_011630	6025
XLOC_011631	237
XLOC_011632	497
XLOC_011633	61
XLOC_011634	57
XLOC_011635	1624
XLOC_011636	197
XLOC_011637	53
XLOC_011638	649
XLOC_011639	1929
XLOC_011640	785
XLOC_011641	933
XLOC_011642	550
XLOC_011643	3689
XLOC_011644	608
XLOC_011645	242
XLOC_011646	7480
XLOC_011647	264
XLOC_011648	641
XLOC_011649	215
XLOC_011650	160
XLOC_011651	313
XLOC_011652	352
XLOC_011653	526
XLOC_011654	409
XLOC_011655	2302
XLOC_011656	263
XLOC_011657	1197
XLOC_011658	50
XLOC_011659	1632
XLOC_011660	1227
XLOC_011661	111
XLOC_011662	160
XLOC_011663	778
XLOC_011664	1156
XLOC_011665	664
XLOC_011666	500
XLOC_011667	479
XLOC_011668	50
XLOC_011669	342
XLOC_011670	78
XLOC_011671	139
XLOC_011672	513
XLOC_011673	268
XLOC_011674	339
XLOC_011675	2593
XLOC_011676	879
XLOC_011677	732
XLOC_011678	838
XLOC_011679	1762
XLOC_011680	1710
XLOC_011681	548
XLOC_011682	2594
XLOC_011683	2427
XLOC_011684	1271
XLOC_011685	333
XLOC_011686	759
XLOC_011687	208
XLOC_011688	3038
XLOC_011689	2234
XLOC_011690	1589
XLOC_011691	147
XLOC_011692	160
XLOC_011693	839
XLOC_011694	295
XLOC_011695	345
XLOC_011696	58
XLOC_011697	1862
XLOC_011698	359
XLOC_011699	109
XLOC_011700	440
XLOC_011701	920
XLOC_011702	1176
XLOC_011703	50
XLOC_011704	308
XLOC_011705	508
XLOC_011706	507
XLOC_011707	1240
XLOC_011708	655
XLOC_011709	1390
XLOC_011710	104
XLOC_011711	1045
XLOC_011712	774
XLOC_011713	1032
XLOC_011714	684
XLOC_011715	251
XLOC_011716	588
XLOC_011717	92
XLOC_011718	425
XLOC_011719	672
XLOC_011720	283
XLOC_011721	238
XLOC_011722	4312
XLOC_011723	2004
XLOC_011724	1857
XLOC_011725	312
XLOC_011726	619
XLOC_011727	74
XLOC_011728	1691
XLOC_011729	110
XLOC_011730	164
XLOC_011731	50
XLOC_011732	267
XLOC_011733	390
XLOC_011734	402
XLOC_011735	283
XLOC_011736	932
XLOC_011737	236
XLOC_011738	559
XLOC_011739	716
XLOC_011740	209
XLOC_011741	564
XLOC_011742	326
XLOC_011743	370
XLOC_011744	385
XLOC_011745	618
XLOC_011746	850
XLOC_011747	395
XLOC_011748	361
XLOC_011749	332
XLOC_011750	708
XLOC_011751	50
XLOC_011752	2683
XLOC_011753	2738
XLOC_011754	2544
XLOC_011755	524
XLOC_011756	399
XLOC_011757	446
XLOC_011758	446
XLOC_011759	436
XLOC_011760	376
XLOC_011761	538
XLOC_011762	3544
XLOC_011763	288
XLOC_011764	1050
XLOC_011765	258
XLOC_011766	305
XLOC_011767	412
XLOC_011768	162
XLOC_011769	492
XLOC_011770	50
XLOC_011771	213
XLOC_011772	732
XLOC_011773	299
XLOC_011774	169
XLOC_011775	605
XLOC_011776	953
XLOC_011777	406
XLOC_011778	416
XLOC_011779	1469
XLOC_011780	938
XLOC_011781	1232
XLOC_011782	1716
XLOC_011783	4000
XLOC_011784	576
XLOC_011785	1461
XLOC_011786	1023
XLOC_011787	336
XLOC_011788	3355
XLOC_011789	174
XLOC_011790	356
XLOC_011791	231
XLOC_011792	235
XLOC_011793	50
XLOC_011794	214
XLOC_011795	50
XLOC_011796	273
XLOC_011797	54
XLOC_011798	375
XLOC_011799	583
XLOC_011800	80
XLOC_011801	565
XLOC_011802	136
XLOC_011803	233
XLOC_011804	56
XLOC_011805	86
XLOC_011806	1022
XLOC_011807	1380
XLOC_011808	465
XLOC_011809	1954
XLOC_011810	405
XLOC_011811	486
XLOC_011812	1914
XLOC_011813	1248
XLOC_011814	1674
XLOC_011815	540
XLOC_011816	799
XLOC_011817	420
XLOC_011818	1107
XLOC_011819	1038
XLOC_011820	465
XLOC_011821	604
XLOC_011822	576
XLOC_011823	146
XLOC_011824	3770
XLOC_011825	1442
XLOC_011826	1292
XLOC_011827	1086
XLOC_011828	2567
XLOC_011829	3157
XLOC_011830	975
XLOC_011831	151
XLOC_011832	204
XLOC_011833	353
XLOC_011834	385
XLOC_011835	223
XLOC_011836	234
XLOC_011837	50
XLOC_011838	144
XLOC_011839	237
XLOC_011840	137
XLOC_011841	1025
XLOC_011842	506
XLOC_011843	557
XLOC_011844	213
XLOC_011845	71
XLOC_011846	50
XLOC_011847	355
XLOC_011848	1943
XLOC_011849	2315
XLOC_011850	828
XLOC_011851	588
XLOC_011852	5007
XLOC_011853	1213
XLOC_011854	1850
XLOC_011855	643
XLOC_011856	3290
XLOC_011857	1566
XLOC_011858	2252
XLOC_011859	5020
XLOC_011860	234
XLOC_011861	3444
XLOC_011862	251
XLOC_011863	131
XLOC_011864	463
XLOC_011865	562
XLOC_011866	642
XLOC_011867	827
XLOC_011868	361
XLOC_011869	347
XLOC_011870	249
XLOC_011871	668
XLOC_011872	411
XLOC_011873	2187
XLOC_011874	164
XLOC_011875	764
XLOC_011876	1689
XLOC_011877	2017
XLOC_011878	336
XLOC_011879	68
XLOC_011880	1179
XLOC_011881	938
XLOC_011882	4098
XLOC_011883	4345
XLOC_011884	6528
XLOC_011885	375
XLOC_011886	474
